0.000000,0.104528,0.207912,0.309017,0.406737,0.500000,0.587785,0.669131,0.743145,0.809017,0.866025,0.913545,0.951057,0.978148,0.994522,1.000000,0.994522,0.978148,0.951057,0.913545,0.866025,0.809017,0.743145,0.669131,0.587785,0.500000,0.406737,0.309017,0.207912,0.104528,0.000000,-0.104528,-0.207912,-0.309017,-0.406737,-0.500000,-0.587785,-0.669131,-0.743145,-0.809017,-0.866025,-0.913545,-0.951057,-0.978148,-0.994522,-1.000000,-0.994522,-0.978148,-0.951057,-0.913545,-0.866025,-0.809017,-0.743145,-0.669131,-0.587785,-0.500000,-0.406737,-0.309017,-0.207912,-0.104528
-0.207912,-0.049697,0.074305,0.184072,0.285357,0.379697,0.467250,0.547690,0.620526,0.685222,0.741267,0.788199,0.825626,0.853242,0.870831,0.878273,0.875552,0.862753,0.840064,0.807775,0.766277,0.716056,0.657689,0.591838,0.519246,0.440725,0.357147,0.269440,0.178571,0.085544,-0.008622,-0.102892,-0.196236,-0.287637,-0.376098,-0.460661,-0.540411,-0.614490,-0.682102,-0.742530,-0.795135,-0.839370,-0.874783,-0.901023,-0.917846,-0.925114,-0.922805,-0.911003,-0.889910,-0.859835,-0.821197,-0.774522,-0.720439,-0.659674,-0.593050,-0.521481,-0.445978,-0.367656,-0.287784,-0.207912
-0.309017,-0.169711,-0.045067,0.067609,0.170924,0.266180,0.353826,0.433856,0.506045,0.570079,0.625622,0.672356,0.710007,0.738364,0.757285,0.766710,0.766662,0.757249,0.738671,0.711215,0.675252,0.631240,0.579715,0.521288,0.456638,0.386506,0.311687,0.233023,0.151391,0.067697,-0.017138,-0.102181,-0.186505,-0.269195,-0.349358,-0.426136,-0.498709,-0.566314,-0.628245,-0.683865,-0.732615,-0.774016,-0.807682,-0.833316,-0.850723,-0.859808,-0.860579,-0.853151,-0.837745,-0.814686,-0.784405,-0.747436,-0.704415,-0.656078,-0.603260,-0.546898,-0.488037,-0.427846,-0.367656,-0.309017
-0.406737,-0.275061,-0.152472,-0.039492,0.064549,0.160275,0.248019,0.327861,0.399720,0.463429,0.518787,0.565596,0.603683,0.632922,0.653237,0.664622,0.667135,0.660911,0.646158,0.623161,0.592277,0.553939,0.508645,0.456961,0.399512,0.336974,0.270074,0.199575,0.126274,0.050989,-0.025444,-0.102188,-0.178408,-0.253280,-0.326005,-0.395813,-0.461976,-0.523812,-0.580697,-0.632070,-0.677442,-0.716399,-0.748611,-0.773836,-0.791922,-0.802814,-0.806552,-0.803278,-0.793233,-0.776760,-0.754301,-0.726402,-0.693707,-0.656962,-0.617013,-0.574813,-0.531425,-0.488037,-0.445978,-0.406737
-0.500000,-0.371324,-0.250268,-0.137653,-0.033512,0.062353,0.150115,0.229850,0.301545,0.365129,0.420501,0.467557,0.506210,0.536402,0.558122,0.571405,0.576347,0.573102,0.561890,0.542994,0.516758,0.483593,0.443966,0.398401,0.347474,0.291806,0.232059,0.168930,0.103140,0.035433,-0.033440,-0.102720,-0.171657,-0.239511,-0.305566,-0.369135,-0.429568,-0.486260,-0.538661,-0.586277,-0.628684,-0.665526,-0.696528,-0.721495,-0.740316,-0.752973,-0.759537,-0.760175,-0.755149,-0.744818,-0.729638,-0.710164,-0.687050,-0.661049,-0.633018,-0.603915,-0.574813,-0.546898,-0.521481,-0.500000
-0.587785,-0.459966,-0.339623,-0.227341,-0.123298,-0.027465,0.060239,0.139879,0.211483,0.275042,0.330533,0.377924,0.417197,0.448358,0.471443,0.486530,0.493745,0.493262,0.485308,0.470166,0.448171,0.419711,0.385226,0.345205,0.300178,0.250717,0.197428,0.140945,0.081926,0.021042,-0.041026,-0.103594,-0.165987,-0.227541,-0.287614,-0.345593,-0.400900,-0.453000,-0.501408,-0.545693,-0.585489,-0.620494,-0.650481,-0.675298,-0.694874,-0.709224,-0.718448,-0.722736,-0.722370,-0.717725,-0.709268,-0.697566,-0.683279,-0.667168,-0.650093,-0.633018,-0.617013,-0.603260,-0.593050,-0.587785
-0.669131,-0.541132,-0.420916,-0.308789,-0.204872,-0.109155,-0.021574,0.057946,0.129464,0.193026,0.248664,0.296409,0.336299,0.368390,0.392762,0.409530,0.418843,0.420894,0.415917,0.404193,0.386048,0.361854,0.332025,0.297015,0.257318,0.213458,0.165993,0.115500,0.062577,0.007835,-0.048111,-0.104643,-0.161155,-0.217050,-0.271755,-0.324722,-0.375438,-0.423432,-0.468276,-0.509599,-0.547084,-0.580480,-0.609602,-0.634341,-0.654659,-0.670601,-0.682295,-0.689951,-0.693871,-0.694442,-0.692144,-0.687552,-0.681333,-0.674251,-0.667168,-0.661049,-0.656962,-0.656078,-0.659674,-0.669131
-0.743145,-0.614514,-0.494119,-0.382029,-0.278246,-0.182708,-0.095323,-0.015985,0.055404,0.118935,0.174690,0.222750,0.263201,0.296141,0.321688,0.339986,0.351206,0.355555,0.353273,0.344642,0.329978,0.309635,0.284006,0.253515,0.218620,0.179807,0.137586,0.092485,0.045049,-0.004167,-0.054606,-0.105713,-0.156938,-0.207749,-0.257632,-0.306100,-0.352698,-0.397011,-0.438666,-0.477340,-0.512767,-0.544737,-0.573108,-0.597803,-0.618819,-0.636227,-0.650178,-0.660903,-0.668719,-0.674027,-0.677315,-0.679166,-0.680249,-0.681333,-0.683279,-0.687050,-0.693707,-0.704415,-0.720439,-0.743145
-0.809017,-0.679661,-0.559016,-0.446961,-0.343372,-0.248109,-0.161024,-0.081967,-0.010797,0.052620,0.108412,0.156701,0.197615,0.231287,0.257866,0.277521,0.290442,0.296847,0.296983,0.291126,0.279587,0.262704,0.240849,0.214421,0.183844,0.149567,0.112060,0.071807,0.029304,-0.014944,-0.060433,-0.106661,-0.153134,-0.199375,-0.244923,-0.289347,-0.332243,-0.373247,-0.412035,-0.448329,-0.481905,-0.512595,-0.540289,-0.564944,-0.586585,-0.605309,-0.621286,-0.634765,-0.646075,-0.655630,-0.663925,-0.671545,-0.679166,-0.687552,-0.697566,-0.710164,-0.726402,-0.747436,-0.774522,-0.809017
-0.866025,-0.736097,-0.615322,-0.503427,-0.400172,-0.305332,-0.218695,-0.140062,-0.069244,-0.006066,0.049638,0.098030,0.139272,0.173527,0.200971,0.221792,0.236196,0.244411,0.246686,0.243296,0.234541,0.220749,0.202269,0.179477,0.152769,0.122560,0.089282,0.053380,0.015308,-0.024478,-0.065519,-0.107362,-0.149562,-0.191690,-0.233338,-0.274119,-0.313679,-0.351698,-0.387895,-0.422035,-0.453930,-0.483446,-0.510507,-0.535098,-0.557269,-0.577137,-0.594891,-0.610794,-0.625188,-0.638492,-0.651208,-0.663925,-0.677315,-0.692144,-0.709268,-0.729638,-0.754301,-0.784405,-0.821197,-0.866025
-0.913545,-0.783379,-0.662748,-0.551253,-0.448555,-0.354350,-0.268362,-0.190339,-0.120050,-0.057278,-0.001822,0.046513,0.087917,0.122581,0.150701,0.172482,0.188143,0.197917,0.202056,0.200832,0.194537,0.183483,0.168004,0.148452,0.125197,0.098624,0.069131,0.037127,0.003026,-0.032756,-0.069802,-0.107703,-0.146059,-0.184485,-0.222616,-0.260110,-0.296655,-0.331969,-0.365812,-0.397984,-0.428331,-0.456751,-0.483195,-0.507672,-0.530255,-0.551077,-0.570345,-0.588333,-0.605390,-0.621941,-0.638492,-0.655630,-0.674027,-0.694442,-0.717725,-0.744818,-0.776760,-0.814686,-0.859835,-0.913545
-0.951057,-0.821128,-0.701035,-0.590283,-0.488446,-0.395150,-0.310061,-0.232881,-0.163335,-0.101173,-0.046159,0.001928,0.043304,0.078181,0.106772,0.129296,0.145979,0.157061,0.162793,0.163443,0.159294,0.150646,0.137815,0.121133,0.100946,0.077610,0.051495,0.022974,-0.007573,-0.039766,-0.073227,-0.107586,-0.142484,-0.177574,-0.212530,-0.247050,-0.280858,-0.313710,-0.345399,-0.375757,-0.404659,-0.432031,-0.457848,-0.482141,-0.504999,-0.526573,-0.547079,-0.566802,-0.586096,-0.605390,-0.625188,-0.646075,-0.668719,-0.693871,-0.722370,-0.755149,-0.793233,-0.837745,-0.889910,-0.951057
-0.978148,-0.849040,-0.729980,-0.620397,-0.519794,-0.427740,-0.343852,-0.267787,-0.199236,-0.137917,-0.083568,-0.035943,0.005193,0.040070,0.068913,0.091952,0.109420,0.121557,0.128615,0.130855,0.128552,0.121994,0.111480,0.097323,0.079845,0.059380,0.036266,0.010849,-0.016523,-0.045504,-0.075751,-0.106929,-0.138713,-0.170793,-0.202878,-0.234700,-0.266015,-0.296613,-0.326315,-0.354982,-0.382516,-0.408865,-0.434024,-0.458043,-0.481025,-0.503135,-0.524596,-0.545699,-0.566802,-0.588333,-0.610794,-0.634765,-0.660903,-0.689951,-0.722736,-0.760175,-0.803278,-0.853151,-0.911003,-0.978148
-0.994522,-0.866903,-0.749449,-0.641529,-0.542593,-0.452164,-0.369817,-0.295177,-0.227903,-0.167689,-0.114251,-0.067323,-0.026655,0.007995,0.036862,0.060183,0.078194,0.091136,0.099257,0.102814,0.102070,0.097302,0.088793,0.076837,0.061736,0.043800,0.023344,0.000684,-0.023861,-0.049973,-0.077342,-0.105663,-0.134643,-0.164005,-0.193487,-0.222853,-0.251888,-0.280409,-0.308265,-0.335339,-0.361557,-0.386886,-0.411339,-0.434979,-0.457924,-0.480344,-0.502470,-0.524596,-0.547079,-0.570345,-0.594891,-0.621286,-0.650178,-0.682295,-0.718448,-0.759537,-0.806552,-0.860579,-0.922805,-0.994522
-1.000000,-0.874602,-0.759385,-0.653675,-0.556886,-0.468503,-0.388075,-0.315197,-0.249509,-0.190683,-0.138419,-0.092440,-0.052482,-0.018296,0.010361,0.033727,0.052040,0.065540,0.074469,0.079076,0.079617,0.076354,0.069555,0.059499,0.046467,0.030746,0.012628,-0.007594,-0.029627,-0.053183,-0.077978,-0.103735,-0.130190,-0.157092,-0.184211,-0.211333,-0.238272,-0.264868,-0.290993,-0.316551,-0.341486,-0.365781,-0.389465,-0.412611,-0.435345,-0.457845,-0.480344,-0.503135,-0.526573,-0.551077,-0.577137,-0.605309,-0.636227,-0.670601,-0.709224,-0.752973,-0.802814,-0.859808,-0.925114,-1.000000
-0.994522,-0.872120,-0.759812,-0.656899,-0.562769,-0.476888,-0.398780,-0.328027,-0.264251,-0.207112,-0.156302,-0.111531,-0.072533,-0.039053,-0.010846,0.012328,0.030704,0.044518,0.054006,0.059409,0.060972,0.058944,0.053581,0.045141,0.033889,0.020093,0.004021,-0.014055,-0.033868,-0.055151,-0.077647,-0.101105,-0.125285,-0.149961,-0.174927,-0.199994,-0.224997,-0.249797,-0.274285,-0.298384,-0.322052,-0.345286,-0.368126,-0.390654,-0.413000,-0.435345,-0.457924,-0.481025,-0.504999,-0.530255,-0.557269,-0.586585,-0.618819,-0.654659,-0.694874,-0.740316,-0.791922,-0.850723,-0.917846,-0.994522
-0.978148,-0.859543,-0.750844,-0.651338,-0.560405,-0.477496,-0.402129,-0.333876,-0.272352,-0.217211,-0.168140,-0.124848,-0.087064,-0.054534,-0.027015,-0.004269,0.013934,0.027825,0.037632,0.043587,0.045922,0.044876,0.040687,0.033600,0.023861,0.011719,-0.002577,-0.018776,-0.036633,-0.055903,-0.076351,-0.097749,-0.119879,-0.142538,-0.165540,-0.188716,-0.211922,-0.235035,-0.257963,-0.280645,-0.303049,-0.325185,-0.347097,-0.368876,-0.390654,-0.412611,-0.434979,-0.458043,-0.482141,-0.507672,-0.535098,-0.564944,-0.597803,-0.634341,-0.675298,-0.721495,-0.773836,-0.833316,-0.901023,-0.978148
-0.951057,-0.837062,-0.732680,-0.637204,-0.550013,-0.470561,-0.398363,-0.332993,-0.274067,-0.221239,-0.174196,-0.132651,-0.096337,-0.065001,-0.038406,-0.016320,0.001482,0.015220,0.025116,0.031388,0.034260,0.033954,0.030696,0.024715,0.016240,0.005502,-0.007266,-0.021836,-0.037979,-0.055473,-0.074102,-0.093656,-0.113940,-0.134769,-0.155974,-0.177406,-0.198935,-0.220455,-0.241887,-0.263179,-0.284313,-0.305303,-0.326201,-0.347097,-0.368126,-0.389465,-0.411339,-0.434024,-0.457848,-0.483195,-0.510507,-0.540289,-0.573108,-0.609602,-0.650481,-0.696528,-0.748611,-0.807682,-0.874783,-0.951057
-0.913545,-0.804967,-0.705610,-0.614785,-0.531882,-0.456368,-0.387768,-0.325664,-0.269680,-0.219477,-0.174752,-0.135221,-0.100627,-0.070725,-0.045283,-0.024081,-0.006903,0.006463,0.016227,0.022596,0.025780,0.025989,0.023434,0.018328,0.010886,0.001322,-0.010150,-0.023317,-0.037970,-0.053905,-0.070922,-0.088831,-0.107452,-0.126619,-0.146178,-0.165995,-0.185954,-0.205960,-0.225946,-0.245870,-0.265718,-0.285511,-0.305303,-0.325185,-0.345286,-0.365781,-0.386886,-0.408865,-0.432031,-0.456751,-0.483446,-0.512595,-0.544737,-0.580480,-0.620494,-0.665526,-0.716399,-0.774016,-0.839370,-0.913545
-0.866025,-0.763650,-0.670009,-0.584441,-0.506361,-0.435258,-0.370676,-0.312213,-0.259507,-0.212237,-0.170108,-0.132851,-0.100220,-0.071982,-0.047917,-0.027814,-0.011470,0.001315,0.010737,0.016994,0.020280,0.020792,0.018728,0.014284,0.007660,-0.000944,-0.011332,-0.023307,-0.036675,-0.051249,-0.066845,-0.083288,-0.100415,-0.118072,-0.136121,-0.154438,-0.172920,-0.191483,-0.210065,-0.228633,-0.247176,-0.265718,-0.284313,-0.303049,-0.322052,-0.341486,-0.361557,-0.382516,-0.404659,-0.428331,-0.453930,-0.481905,-0.512767,-0.547084,-0.585489,-0.628684,-0.677442,-0.732615,-0.795135,-0.866025
-0.809017,-0.713598,-0.626335,-0.546606,-0.473863,-0.407625,-0.347463,-0.293000,-0.243897,-0.199851,-0.160587,-0.125853,-0.095417,-0.069062,-0.046583,-0.027784,-0.012474,-0.000467,0.008420,0.014368,0.017560,0.018179,0.016406,0.012425,0.006421,-0.001422,-0.010923,-0.021898,-0.034170,-0.047565,-0.061915,-0.077058,-0.092843,-0.109130,-0.125791,-0.142713,-0.159802,-0.176982,-0.194197,-0.211415,-0.228633,-0.245870,-0.263179,-0.280645,-0.298384,-0.316551,-0.335339,-0.354982,-0.375757,-0.397984,-0.422035,-0.448329,-0.477340,-0.509599,-0.545693,-0.586277,-0.632070,-0.683865,-0.742530,-0.809017
-0.743145,-0.655389,-0.575125,-0.501783,-0.434860,-0.373912,-0.318549,-0.268424,-0.223227,-0.182680,-0.146531,-0.114551,-0.086527,-0.062261,-0.041565,-0.024259,-0.010168,0.000877,0.009046,0.014504,0.017421,0.017962,0.016298,0.012596,0.007028,-0.000238,-0.009032,-0.019187,-0.030537,-0.042922,-0.056186,-0.070180,-0.084764,-0.099808,-0.115194,-0.130817,-0.146590,-0.162441,-0.178320,-0.194197,-0.210065,-0.225946,-0.241887,-0.257963,-0.274285,-0.290993,-0.308265,-0.326315,-0.345399,-0.365812,-0.387895,-0.412035,-0.438666,-0.468276,-0.501408,-0.538661,-0.580697,-0.628245,-0.682102,-0.743145
-0.669131,-0.589687,-0.516994,-0.450540,-0.389878,-0.334613,-0.284395,-0.238917,-0.197903,-0.161106,-0.128303,-0.099289,-0.073875,-0.051885,-0.033151,-0.017512,-0.004811,0.005105,0.012387,0.017189,0.019662,0.019958,0.018233,0.014641,0.009338,0.002481,-0.005775,-0.015273,-0.025863,-0.037393,-0.049721,-0.062707,-0.076220,-0.090140,-0.104355,-0.118768,-0.133295,-0.147869,-0.162441,-0.176982,-0.191483,-0.205960,-0.220455,-0.235035,-0.249797,-0.264868,-0.280409,-0.296613,-0.313710,-0.331969,-0.351698,-0.373247,-0.397011,-0.423432,-0.453000,-0.486260,-0.523812,-0.566314,-0.614490,-0.669131
-0.587785,-0.517234,-0.452621,-0.393504,-0.339498,-0.290263,-0.245499,-0.204943,-0.168359,-0.135535,-0.106281,-0.080422,-0.057795,-0.038248,-0.021637,-0.007821,0.003336,0.011971,0.018217,0.022209,0.024085,0.023983,0.022041,0.018402,0.013209,0.006604,-0.001268,-0.010263,-0.020241,-0.031062,-0.042592,-0.054700,-0.067264,-0.080170,-0.093313,-0.106599,-0.119948,-0.133295,-0.146590,-0.159802,-0.172920,-0.185954,-0.198935,-0.211922,-0.224997,-0.238272,-0.251888,-0.266015,-0.280858,-0.296655,-0.313679,-0.332243,-0.352698,-0.375438,-0.400900,-0.429568,-0.461976,-0.498709,-0.540411,-0.587785
-0.500000,-0.438844,-0.382751,-0.331357,-0.284345,-0.241439,-0.202393,-0.166994,-0.135050,-0.106390,-0.080860,-0.058317,-0.038629,-0.021671,-0.007322,0.004534,0.014014,0.021232,0.026306,0.029353,0.030495,0.029853,0.027554,0.023725,0.018497,0.012001,0.004370,-0.004264,-0.013770,-0.024016,-0.034878,-0.046231,-0.057962,-0.069959,-0.082122,-0.094362,-0.106599,-0.118768,-0.130817,-0.142713,-0.154438,-0.165995,-0.177406,-0.188716,-0.199994,-0.211333,-0.222853,-0.234700,-0.247050,-0.260110,-0.274119,-0.289347,-0.306100,-0.324722,-0.345593,-0.369135,-0.395813,-0.426136,-0.460661,-0.500000
-0.406737,-0.355391,-0.308179,-0.264825,-0.225085,-0.188751,-0.155638,-0.125586,-0.098453,-0.074112,-0.052447,-0.033352,-0.016728,-0.002478,0.009491,0.019272,0.026958,0.032644,0.036428,0.038410,0.038694,0.037388,0.034603,0.030455,0.025061,0.018541,0.011017,0.002613,-0.006550,-0.016349,-0.026664,-0.037380,-0.048386,-0.059575,-0.070850,-0.082122,-0.093313,-0.104355,-0.115194,-0.125791,-0.136121,-0.146178,-0.155974,-0.165540,-0.174927,-0.184211,-0.193487,-0.202878,-0.212530,-0.222616,-0.233338,-0.244923,-0.257632,-0.271755,-0.287614,-0.305566,-0.326005,-0.349358,-0.376098,-0.406737
-0.309017,-0.267801,-0.229751,-0.194677,-0.162419,-0.132839,-0.105818,-0.081255,-0.059060,-0.039152,-0.021459,-0.005912,0.007553,0.019002,0.028499,0.036112,0.041910,0.045966,0.048359,0.049171,0.048490,0.046409,0.043024,0.038438,0.032758,0.026092,0.018553,0.010255,0.001313,-0.008158,-0.018044,-0.028234,-0.038620,-0.049099,-0.059575,-0.069959,-0.080170,-0.090140,-0.099808,-0.109130,-0.118072,-0.126619,-0.134769,-0.142538,-0.149961,-0.157092,-0.164005,-0.170793,-0.177574,-0.184485,-0.191690,-0.199375,-0.207749,-0.217050,-0.227541,-0.239511,-0.253280,-0.269195,-0.287637,-0.309017
-0.207912,-0.177047,-0.148344,-0.121712,-0.097072,-0.074364,-0.053538,-0.034553,-0.017375,-0.001973,0.011681,0.023614,0.033857,0.042440,0.049399,0.054773,0.058609,0.060958,0.061878,0.061433,0.059695,0.056740,0.052653,0.047524,0.041448,0.034523,0.026855,0.018548,0.009711,0.000455,-0.009113,-0.018884,-0.028754,-0.038620,-0.048386,-0.057962,-0.067264,-0.076220,-0.084764,-0.092843,-0.100415,-0.107452,-0.113940,-0.119879,-0.125285,-0.130190,-0.134643,-0.138713,-0.142484,-0.146059,-0.149562,-0.153134,-0.156938,-0.161155,-0.165987,-0.171657,-0.178408,-0.186505,-0.196236,-0.207912
-0.104528,-0.084128,-0.064868,-0.046751,-0.029791,-0.014005,0.000586,0.013959,0.026090,0.036958,0.046545,0.054837,0.061826,0.067508,0.071888,0.074980,0.076803,0.077387,0.076770,0.074997,0.072123,0.068211,0.063333,0.057565,0.050993,0.043707,0.035802,0.027378,0.018538,0.009386,0.000029,-0.009430,-0.018884,-0.028234,-0.037380,-0.046231,-0.054700,-0.062707,-0.070180,-0.077058,-0.083288,-0.088831,-0.093656,-0.097749,-0.101105,-0.103735,-0.105663,-0.106929,-0.107586,-0.107703,-0.107362,-0.106661,-0.105713,-0.104643,-0.103594,-0.102720,-0.102188,-0.102181,-0.102892,-0.104528
